ZIP,YEAR,AMPUTATIONS
31763,2020,12
31763,2019,15
30601,2016,7
30601,2017,9
30601,2020,11
30601,2019,14
30601,2018,16
30125,2016,7
30125,2019,13
30125,2017,29
30125,2020,35
30125,2018,39
30306,2016,1
30306,2018,1
30306,2020,1
30306,2017,2
30306,2019,2
30339,2016,1
30339,2019,1
30339,2018,3
30339,2020,5
30233,2016,5
30233,2020,12
30233,2017,16
30233,2018,17
30233,2019,21
30141,2016,6
30141,2020,6
30141,2017,7
30141,2019,7
30141,2018,8
31792,2016,5
31792,2017,18
31792,2018,18
31792,2019,24
31792,2020,35
35023,2016,1
30021,2016,2
30021,2018,5
30021,2017,6
30021,2020,7
30021,2019,16
31605,2016,3
31605,2017,4
31605,2019,4
31605,2018,6
31605,2020,8
30017,2016,2
30017,2018,3
30017,2017,4
30017,2020,4
30017,2019,8
30035,2016,9
30035,2017,13
30035,2020,13
30035,2019,16
30035,2018,19
30143,2016,10
30143,2017,10
30143,2018,11
30143,2020,11
30143,2019,14
29678,2020,1
30277,2016,4
30277,2017,6
30277,2020,6
30277,2018,7
30277,2019,11
31768,2018,7
31768,2019,7
31768,2020,12
31768,2017,16
31768,2016,22
30327,2020,1
30327,2016,2
30327,2018,2
30327,2019,3
30327,2017,4
31520,2016,11
31520,2020,28
31520,2018,31
31520,2017,40
31520,2019,42
35404,2020,1
36867,2016,7
36867,2018,8
36867,2019,12
36867,2017,14
36867,2020,16
30286,2016,8
30286,2018,19
30286,2019,20
30286,2017,23
30286,2020,34
29170,2017,1
32926,2019,1
30106,2016,7
30106,2019,8
30106,2020,9
30106,2017,10
30106,2018,21
32548,2020,1
31548,2020,1
31548,2016,4
31548,2017,4
31548,2019,8
31548,2018,10
30291,2016,9
30291,2017,10
30291,2019,13
30291,2018,15
30291,2020,15
31558,2018,3
31558,2016,4
31558,2017,5
31558,2019,9
31558,2020,10
30512,2017,3
30512,2020,6
30512,2018,9
30512,2019,9
30512,2016,10
31015,2016,6
31015,2018,9
31015,2020,10
31015,2017,12
31015,2019,17
29020,2020,1
29360,2019,3
36869,2016,5
36869,2020,14
36869,2018,16
36869,2019,16
36869,2017,17
34481,2019,1
31326,2020,5
31326,2017,7
31326,2019,7
31326,2016,8
31326,2018,16
31312,2016,4
31312,2017,5
31312,2018,10
31312,2020,10
31312,2019,16
30577,2018,13
30577,2016,14
30577,2019,15
30577,2017,18
30577,2020,19
31024,2016,5
31024,2019,13
31024,2020,13
31024,2018,14
31024,2017,16
31721,2016,9
31721,2017,9
31721,2018,10
31721,2020,15
31721,2019,17
36701,2016,1
30728,2017,1
30728,2016,2
30728,2019,2
30728,2020,5
30728,2018,6
31906,2017,14
31906,2018,16
31906,2016,17
31906,2020,19
31906,2019,27
31503,2016,9
31503,2019,13
31503,2017,15
31503,2018,17
31503,2020,18
31069,2016,3
31069,2020,9
31069,2018,10
31069,2017,11
31069,2019,12
30307,2020,1
30307,2017,2
30307,2018,2
30307,2016,3
31401,2016,4
31401,2017,4
31401,2018,10
31401,2019,12
31401,2020,13
30548,2016,2
30548,2020,2
30548,2017,4
30548,2018,5
30548,2019,5
29627,2020,1
30540,2016,4
30540,2017,7
30540,2019,11
30540,2018,12
30540,2020,12
29909,2016,1
29909,2020,2
29909,2018,3
29909,2017,6
36870,2018,2
36870,2020,4
36870,2019,5
36870,2017,6
32541,2018,1
30308,2016,3
30308,2018,4
30308,2019,4
30308,2017,6
30308,2020,6
32351,2017,1
31701,2016,12
31701,2018,26
31701,2020,28
31701,2017,30
31701,2019,41
30153,2016,8
30153,2019,9
30153,2017,11
30153,2018,14
30153,2020,19
36804,2018,2
36804,2020,2
36804,2019,4
32966,2018,2
36203,2017,1
30677,2016,2
30677,2020,2
30677,2018,3
30677,2019,3
30677,2017,4
30179,2019,5
30179,2016,6
30179,2020,10
30179,2017,13
30179,2018,19
33774,2018,1
31008,2016,6
31008,2018,7
31008,2019,7
31008,2017,10
31008,2020,14
31750,2016,7
31750,2019,9
31750,2020,11
31750,2018,14
31750,2017,18
31005,2016,3
31005,2020,3
31005,2018,4
31005,2017,5
31005,2019,7
31030,2020,7
31030,2017,8
31030,2016,12
31030,2018,17
31030,2019,18
31903,2016,12
31903,2019,12
31903,2017,15
31903,2020,24
31903,2018,27
31905,2017,1
30009,2017,1
30009,2016,2
30009,2020,3
30009,2018,6
30009,2019,6
30824,2016,8
30824,2019,9
30824,2017,12
30824,2018,15
30824,2020,17
33973,2017,1
31533,2016,2
31533,2018,3
31533,2020,9
31533,2017,12
31533,2019,15
30474,2017,8
30474,2016,12
30474,2019,13
30474,2018,14
30474,2020,20
31216,2016,3
31216,2017,5
31216,2020,5
31216,2019,8
31216,2018,9
31522,2016,1
31522,2017,3
31522,2019,7
31522,2018,8
31522,2020,8
34950,2018,1
30707,2017,1
30707,2020,1
31217,2016,11
31217,2019,15
31217,2020,15
31217,2018,18
31217,2017,24
29928,2017,1
29928,2018,1
30901,2016,9
30901,2019,16
30901,2017,17
30901,2018,19
30901,2020,29
31029,2016,4
31029,2019,9
31029,2017,11
31029,2020,17
31029,2018,19
35967,2020,1
29070,2020,1
29860,2018,1
29860,2017,2
29860,2016,4
29860,2019,4
29860,2020,6
31545,2016,10
31545,2018,17
31545,2020,20
31545,2017,23
31545,2019,28
31513,2016,4
31513,2017,8
31513,2020,15
31513,2018,16
31513,2019,17
30276,2018,2
30276,2016,3
30276,2019,3
30276,2017,8
30276,2020,9
30517,2016,1
30517,2017,2
30517,2018,4
30517,2020,4
30517,2019,5
30747,2016,8
30747,2020,9
30747,2017,16
30747,2018,22
30747,2019,25
30360,2020,2
30360,2018,3
30360,2016,4
30360,2017,4
30360,2019,6
30011,2016,5
30011,2018,6
30011,2019,6
30011,2017,11
30011,2020,11
31709,2019,4
31709,2016,8
31709,2017,8
31709,2018,9
31709,2020,11
30103,2017,3
30103,2016,6
30103,2018,10
30103,2020,10
30103,2019,13
30354,2018,9
30354,2019,9
30354,2016,10
30354,2017,11
30354,2020,13
29902,2018,1
29902,2020,1
29902,2016,2
31032,2016,2
31032,2017,6
31032,2020,10
31032,2019,12
31032,2018,13
31501,2016,7
31501,2017,9
31501,2019,12
31501,2018,13
31501,2020,14
29153,2017,1
30656,2016,2
30656,2018,7
30656,2020,7
30656,2017,10
30656,2019,10
31211,2016,7
31211,2018,10
31211,2017,13
31211,2020,13
31211,2019,16
30643,2019,4
30643,2020,4
30643,2017,5
30643,2016,6
30643,2018,6
36854,2017,1
36854,2019,1
30273,2019,6
30273,2020,8
30273,2017,9
30273,2018,10
30635,2017,5
30635,2016,7
30635,2018,8
30635,2019,11
30635,2020,20
35115,2019,1
35115,2020,1
36027,2018,1
36027,2020,3
31516,2020,6
31516,2018,9
31516,2016,10
31516,2017,11
31516,2019,16
29907,2019,1
31047,2017,1
31047,2019,1
31047,2018,2
31047,2016,3
31047,2020,3
31220,2016,5
31220,2019,8
31220,2018,9
31220,2020,9
31220,2017,13
31539,2017,3
31539,2016,6
31539,2019,9
31539,2020,18
31539,2018,22
32011,2017,1
39828,2016,3
39828,2020,8
39828,2017,9
39828,2018,11
39828,2019,11
31023,2016,5
31023,2017,9
31023,2018,10
31023,2020,16
31023,2019,17
30620,2016,1
30620,2017,1
30620,2019,8
30620,2020,9
30620,2018,14
31316,2016,4
31316,2020,6
31316,2017,7
31316,2018,7
31316,2019,18
30337,2016,3
30337,2018,3
30337,2017,4
30337,2019,9
30337,2020,9
29180,2018,1
30830,2020,6
30830,2018,8
30830,2017,9
30830,2016,10
30830,2019,12
30461,2020,2
30461,2017,5
