ZIP,YEAR,AMPUTATIONS
32207,2016,16
34120,2017,5
34120,2018,10
34120,2019,10
34120,2020,8
34120,2016,*
32571,2017,14
32571,2018,16
32571,2019,22
32571,2020,25
32571,2016,10
33133,2017,16
33133,2018,17
33133,2019,16
33133,2020,5
33133,2016,20
32211,2017,14
32211,2018,28
32211,2019,25
32211,2020,29
32211,2016,24
32817,2017,17
32817,2018,18
32817,2019,12
32817,2020,8
32817,2016,19
32084,2017,19
32084,2018,15
32084,2019,16
32084,2020,32
32084,2016,11
33351,2017,12
33351,2018,11
33351,2019,13
33351,2020,20
33351,2016,14
32812,2017,16
32812,2018,21
32812,2019,24
32812,2020,21
32812,2016,26
32826,2017,*
32826,2018,19
32826,2019,10
32826,2020,10
32826,2016,*
33579,2017,5
33579,2018,*
33579,2019,7
33579,2020,17
33579,2016,5
32707,2017,22
32707,2018,22
32707,2019,16
32707,2020,30
32707,2016,17
33056,2017,22
33056,2018,35
33056,2019,29
33056,2020,24
33056,2016,32
34116,2017,8
34116,2018,5
34116,2019,8
34116,2020,16
34116,2016,10
32780,2017,20
32780,2018,16
32780,2019,17
32780,2020,15
32780,2016,12
33435,2017,20
33435,2018,27
33435,2019,21
33435,2020,27
33435,2016,14
33613,2017,8
33613,2018,20
33613,2019,25
33613,2020,21
33613,2016,8
34207,2017,20
34207,2018,19
34207,2019,23
34207,2020,22
34207,2016,16
32034,2017,9
32034,2018,9
32034,2019,17
32034,2020,26
32034,2016,11
33908,2017,11
33908,2018,13
33908,2019,8
33908,2020,10
33908,2016,14
32506,2017,26
32506,2018,13
32506,2019,32
32506,2020,39
32506,2016,17
33844,2017,34
33844,2018,27
33844,2019,38
33844,2020,24
33844,2016,21
33183,2017,6
33183,2018,7
33183,2019,12
33183,2020,7
33183,2016,8
32724,2017,24
32724,2018,28
32724,2019,12
32724,2020,26
32724,2016,17
32092,2017,*
32092,2018,8
32092,2019,8
32092,2020,7
32092,2016,5
36330,2017,*
32065,2017,15
32065,2018,13
32065,2019,10
32065,2020,15
32065,2016,12
32526,2017,30
32526,2018,37
32526,2019,27
32526,2020,29
32526,2016,22
33905,2017,26
33905,2018,18
33905,2019,18
33905,2020,24
33905,2016,20
33060,2017,32
33060,2018,19
33060,2019,15
33060,2020,22
33060,2016,13
35401,2017,*
32810,2017,21
32810,2018,28
32810,2019,25
32810,2020,29
32810,2016,17
32714,2017,24
32714,2018,16
32714,2019,15
32714,2020,21
32714,2016,20
34785,2017,9
34785,2018,11
34785,2019,16
34785,2020,11
34785,2016,5
33437,2017,9
33437,2018,24
33437,2019,10
33437,2020,16
33437,2016,9
33813,2017,7
33813,2018,14
33813,2019,14
33813,2020,8
33813,2016,9
32216,2017,11
32216,2018,21
32216,2019,30
32216,2020,31
32216,2016,15
33914,2017,21
33914,2018,15
33914,2019,15
33914,2020,9
33914,2016,6
33317,2017,17
33317,2018,14
33317,2019,15
33317,2020,7
33317,2016,5
34698,2017,20
34698,2018,13
34698,2019,16
34698,2020,14
34698,2016,20
32955,2017,17
32955,2018,9
32955,2019,19
32955,2020,8
32955,2016,14
33135,2017,20
33135,2018,25
33135,2019,9
33135,2020,13
33135,2016,26
34203,2017,17
34203,2018,21
34203,2019,18
34203,2020,18
34203,2016,17
32257,2017,13
32257,2018,7
32257,2019,13
32257,2020,13
32257,2016,15
33076,2017,*
33076,2018,*
33076,2019,*
33076,2020,*
33076,2016,*
33322,2017,16
33322,2018,19
33322,2019,24
33322,2020,7
33322,2016,9
33071,2017,7
33071,2018,5
33071,2019,6
33071,2020,17
33071,2016,9
33139,2017,9
33139,2018,6
33139,2019,13
33139,2020,8
33139,2016,5
32404,2017,10
32404,2018,8
32404,2019,17
32404,2020,10
32404,2016,15
34293,2017,17
34293,2018,12
34293,2019,12
34293,2020,12
34293,2016,11
33604,2017,26
33604,2018,21
33604,2019,28
33604,2020,24
33604,2016,20
33160,2017,9
33160,2018,11
33160,2019,11
33160,2020,10
33160,2016,17
33141,2017,9
33141,2018,13
33141,2019,10
33141,2020,10
33141,2016,8
33624,2017,11
33624,2018,19
33624,2019,14
33624,2020,9
33624,2016,12
34748,2017,24
34748,2018,39
34748,2019,49
34748,2020,45
34748,2016,26
33619,2017,15
33619,2018,17
33619,2019,17
33619,2020,27
33619,2016,18
32566,2017,18
32566,2018,16
32566,2019,9
32566,2020,13
32566,2016,15
33433,2017,7
33433,2018,13
33433,2019,*
33433,2020,8
33433,2016,8
33134,2017,12
33134,2018,6
33134,2019,*
33134,2020,9
33134,2016,9
33880,2017,17
33880,2018,26
33880,2019,29
33880,2020,28
33880,2016,23
29063,2018,*
34759,2017,22
34759,2018,43
34759,2019,22
34759,2020,22
34759,2016,9
33309,2017,18
33309,2018,21
33309,2019,21
33309,2020,14
33309,2016,10
33055,2017,33
33055,2018,29
33055,2019,34
33055,2020,31
33055,2016,34
33418,2017,8
33418,2018,7
33418,2019,7
33418,2020,*
33418,2016,7
34208,2017,35
34208,2018,22
34208,2019,30
34208,2020,20
34208,2016,28
32811,2017,34
32811,2018,42
32811,2019,27
32811,2020,12
32811,2016,23
32935,2017,21
32935,2018,13
32935,2019,25
32935,2020,15
32935,2016,17
33428,2017,7
33428,2018,*
33428,2019,12
33428,2020,7
33428,2016,6
30165,2018,*
34952,2017,22
34952,2018,21
34952,2019,16
34952,2020,20
34952,2016,26
33009,2017,12
33009,2018,13
33009,2019,19
33009,2020,14
33009,2016,15
33169,2017,32
33169,2018,49
33169,2019,35
33169,2020,39
33169,2016,35
34655,2017,10
34655,2018,11
34655,2019,15
34655,2020,20
34655,2016,10
33014,2017,22
33014,2018,9
33014,2019,17
33014,2020,8
33014,2016,8
32940,2017,17
32940,2018,9
32940,2019,9
32940,2020,*
32940,2016,12
34609,2017,17
34609,2018,16
34609,2019,24
34609,2020,10
34609,2016,9
32514,2017,15
32514,2018,25
32514,2019,25
32514,2020,32
32514,2016,20
32073,2017,24
32073,2018,22
32073,2019,17
32073,2020,31
32073,2016,31
34983,2017,14
34983,2018,20
34983,2019,26
34983,2020,17
34983,2016,10
34758,2017,31
34758,2018,38
34758,2019,40
34758,2020,20
34758,2016,20
33172,2017,12
33172,2018,12
33172,2019,12
33172,2020,7
33172,2016,14
32137,2017,26
32137,2018,15
32137,2019,23
32137,2020,36
32137,2016,21
32224,2017,10
32224,2018,*
32224,2019,5
32224,2020,9
32224,2016,*
34746,2017,20
34746,2018,25
34746,2019,38
34746,2020,31
34746,2016,17
33179,2017,27
33179,2018,25
33179,2019,25
33179,2020,14
33179,2016,18
33436,2017,18
33436,2018,14
33436,2019,17
33436,2020,10
33436,2016,19
34997,2017,12
34997,2018,18
34997,2019,7
34997,2020,21
34997,2016,14
32907,2017,20
32907,2018,36
32907,2019,23
32907,2020,23
32907,2016,25
34743,2017,17
34743,2018,19
34743,2019,27
34743,2020,22
34743,2016,9
33020,2017,38
33020,2018,32
33020,2019,26
33020,2020,31
33020,2016,25
32746,2017,12
32746,2018,9
32746,2019,13
32746,2020,19
32746,2016,7
33010,2017,18
33010,2018,23
33010,2019,34
33010,2020,20
33010,2016,29
32708,2017,18
32708,2018,19
32708,2019,18
32708,2020,13
32708,2016,17
32738,2017,14
32738,2018,26
32738,2019,27
32738,2020,40
32738,2016,23
34786,2017,*
34786,2018,5
34786,2019,9
34786,2020,5
34786,2016,5
34761,2017,24
34761,2018,14
34761,2019,17
34761,2020,18
34761,2016,17
34221,2017,23
34221,2018,30
34221,2019,23
34221,2020,23
34221,2016,14
32824,2017,24
32824,2018,21
32824,2019,27
32824,2020,28
32824,2016,20
33155,2017,17
33155,2018,14
33155,2019,17
33155,2020,15
33155,2016,16
33319,2017,28
33319,2018,33
33319,2019,43
33319,2020,21
33319,2016,29
33610,2017,41
33610,2018,32
33610,2019,21
33610,2020,48
33610,2016,24
33162,2017,25
33162,2018,25
33162,2019,43
33162,2020,19
33162,2016,20
32164,2017,22
32164,2018,29
32164,2019,44
32164,2020,33
32164,2016,24
34135,2017,5
34135,2018,11
34135,2019,13
34135,2020,*
34135,2016,12
33321,2017,14
33321,2018,21
33321,2019,20
33321,2020,22
33321,2016,16
33617,2017,26
33617,2018,39
33617,2019,39
33617,2020,29
33617,2016,23
33615,2017,19
33615,2018,15
33615,2019,23
33615,2020,27
33615,2016,21
34741,2017,34
34741,2018,43
34741,2019,37
34741,2020,28
34741,2016,25
33461,2017,14
33461,2018,8
33461,2019,18
33461,2020,23
33461,2016,16
33147,2017,45
33147,2018,51
33147,2019,49
33147,2020,51
33147,2016,48
32256,2017,9
32256,2018,6
32256,2019,9
32256,2020,15
32256,2016,10
32835,2017,15
32835,2018,17
32835,2019,9
32835,2020,10
32835,2016,8
34668,2017,30
34668,2018,45
34668,2019,27
34668,2020,32
34668,2016,33
32712,2017,26
32712,2018,27
32712,2019,23
32712,2020,19
32712,2016,18
33029,2017,*
33029,2018,10
33029,2019,10
33029,2020,8
33029,2016,*
32303,2017,20
32303,2018,23
32303,2019,16
32303,2020,20
32303,2016,13
33324,2017,9
33324,2018,18
33324,2019,15
33324,2020,11
33324,2016,14
33614,2017,22
33614,2018,12
33614,2019,14
33614,2020,24
33614,2016,16
32608,2017,15
32608,2018,16
32608,2019,13
32608,2020,14
32608,2016,8
32725,2017,28
32725,2018,19
32725,2019,21
32725,2020,21
32725,2016,23
32304,2017,18
32304,2018,22
32304,2019,20
32304,2020,17
32304,2016,11
33021,2017,37
33021,2018,20
33021,2019,23
33021,2020,21
33021,2016,15
33193,2017,14
33193,2018,16
33193,2019,12
33193,2020,10
33193,2016,11
33032,2017,20
33032,2018,25
33032,2019,28
33032,2020,22
33032,2016,15
29223,2016,*
33810,2017,22
33810,2018,26
33810,2019,29
33810,2020,25
33810,2016,19
32174,2017,26
32174,2018,30
32174,2019,28
32174,2020,30
32174,2016,29
32837,2017,5
32837,2018,21
32837,2019,9
32837,2020,33
32837,2016,19
32246,2017,15
32246,2018,19
32246,2019,16
32246,2020,28
32246,2016,25
32792,2017,11
32792,2018,34
32792,2019,29
32792,2020,25
32792,2016,18
33016,2017,13
33016,2018,22
33016,2019,15
33016,2020,12
33016,2016,17
33612,2017,35
33612,2018,48
33612,2019,42
33612,2020,34
33612,2016,27
33415,2017,30
33415,2018,30
33415,2019,21
33415,2020,30
33415,2016,24
33178,2017,*
33178,2018,11
33178,2019,6
33178,2020,*
33178,2016,*
33176,2017,17
33176,2018,17
33176,2019,19
33176,2020,14
33176,2016,22
32259,2017,6
32259,2018,5
32259,2019,8
32259,2020,8
32259,2016,*
33578,2017,11
33578,2018,16
33578,2019,23
33578,2020,16
33578,2016,14
33068,2017,37
33068,2018,17
33068,2019,22
33068,2020,18
33068,2016,18
32839,2017,39
32839,2018,43
32839,2019,25
32839,2020,28
32839,2016,23
33126,2017,14
33126,2018,17
33126,2019,20
33126,2020,20
33126,2016,18
33196,2017,10
33196,2018,9
33196,2019,9
33196,2020,15
33196,2016,14
33175,2017,26
33175,2018,14
33175,2019,16
33175,2020,30
33175,2016,18
33018,2017,10
33018,2018,24
33018,2019,9
33018,2020,12
33018,2016,14
32703,2017,18
32703,2018,41
32703,2019,45
32703,2020,38
32703,2016,29
33467,2017,14
33467,2018,23
33467,2019,22
33467,2020,10
33467,2016,20
33063,2017,20
33063,2018,17
33063,2019,21
33063,2020,22
33063,2016,12
32162,2017,25
32162,2018,12
32162,2019,20
32162,2020,26
32162,2016,11
32225,2017,15
32225,2018,16
32225,2019,15
32225,2020,21
32225,2016,17
33312,2017,39
33312,2018,35
33312,2019,29
33312,2020,30
33312,2016,25
33165,2017,21
33165,2018,16
33165,2019,25
33165,2020,20
33165,2016,18
33161,2017,26
33161,2018,44
33161,2019,44
33161,2020,40
33161,2016,51
32771,2017,33
32771,2018,43
32771,2019,41
32771,2020,37
32771,2016,47
34744,2017,21
34744,2018,30
34744,2019,30
34744,2020,27
34744,2016,16
32068,2017,29
32068,2018,30
32068,2019,16
32068,2020,31
32068,2016,21
33177,2017,19
33177,2018,22
33177,2019,40
33177,2020,30
33177,2016,16
33065,2017,11
33065,2018,20
33065,2019,18
33065,2020,12
33065,2016,12
32818,2017,32
32818,2018,41
32818,2019,41
32818,2020,43
32818,2016,31
33033,2017,30
33033,2018,35
33033,2019,52
33033,2020,36
33033,2016,34
33458,2017,8
33458,2018,13
33458,2019,10
33458,2020,6
33458,2016,8
33511,2017,22
33511,2018,29
33511,2019,29
33511,2020,26
33511,2016,17
33142,2017,53
33142,2018,58
33142,2019,33
33142,2020,76
33142,2016,57
32808,2017,48
32808,2018,37
32808,2019,51
32808,2020,70
32808,2016,46
29445,2018,*
32244,2017,39
32244,2018,40
32244,2019,36
32244,2020,55
32244,2016,24
33027,2017,22
33027,2018,21
33027,2019,25
33027,2020,18
33027,2016,25
29072,2019,*
29072,2016,*
33125,2017,21
33125,2018,32
33125,2019,35
33125,2020,23
33125,2016,20
32825,2017,22
32825,2018,39
32825,2019,27
32825,2020,36
32825,2016,28
33064,2017,19
33064,2018,26
33064,2019,26
33064,2020,32
33064,2016,27
33414,2017,15
33414,2018,6
33414,2019,13
33414,2020,10
33414,2016,17
34711,2017,29
34711,2018,18
34711,2019,39
34711,2020,33
34711,2016,19
32822,2017,55
32822,2018,46
32822,2019,57
32822,2020,46
32822,2016,54
32210,2017,39
32210,2018,52
32210,2019,65
32210,2020,51
32210,2016,30
33313,2017,22
33313,2018,51
33313,2019,36
33313,2020,45
33313,2016,20
33463,2017,18
33463,2018,26
33463,2019,27
33463,2020,18
33463,2016,15
32218,2017,27
32218,2018,33
32218,2019,46
32218,2020,39
32218,2016,27
32765,2017,12
32765,2018,14
32765,2019,9
32765,2020,21
32765,2016,21
33015,2017,18
33015,2018,19
33015,2019,19
33015,2020,16
33015,2016,23
33157,2017,48
33157,2018,51
33157,2019,42
33157,2020,48
33157,2016,33
33186,2017,18
33186,2018,10
33186,2019,17
33186,2020,12
33186,2016,15
32828,2017,12
32828,2018,22
32828,2019,19
32828,2020,25
32828,2016,15
34787,2017,31
34787,2018,31
34787,2019,29
34787,2020,27
34787,2016,22
34953,2017,28
34953,2018,20
34953,2019,18
34953,2020,39
34953,2016,23
33647,2017,*
33647,2018,*
33647,2019,12
33647,2020,10
33647,2016,*
33411,2017,37
33411,2018,26
33411,2019,15
33411,2020,30
33411,2016,16
33025,2017,29
33025,2018,31
33025,2019,26
33025,2020,29
33025,2016,29
33012,2017,28
33012,2018,34
33012,2019,37
33012,2020,20
33012,2016,27
33023,2017,37
33023,2018,57
33023,2019,40
33023,2020,52
33023,2016,37
33311,2017,62
33311,2018,78
33311,2019,61
33311,2020,77
33311,2016,68
33024,2017,35
33024,2018,45
33024,2019,28
33024,2020,50
33024,2016,27
7,2016,29
9,2016,16
0,2016,13
31558,2016,5
32163,2016,5
32872,2016,*
34143,2016,*
34492,2016,*
39817,2016,*
31548,2016,*
31562,2016,*
33539,2016,*
33733,2016,*
33840,2016,*
34133,2016,*
6906,2016,*
31204,2016,*
31601,2016,*
32135,2016,*
32178,2016,*
32302,2016,*
32307,2016,*
32326,2016,*
32353,2016,*
32704,2016,*
32747,2016,*
32856,2016,*
33153,2016,*
33338,2016,*
33694,2016,*
33779,2016,*
33802,2016,*
33804,2016,*
34430,2016,*
39828,2016,*
76092,2016,*
78602,2016,*
80421,2016,*
603,2016,*
662,2016,*
801,2016,*
803,2016,*
851,2016,*
949,2016,*
1002,2016,*
1821,2016,*
1907,2016,*
1921,2016,*
1938,2016,*
2635,2016,*
2892,2016,*
4578,2016,*
5445,2016,*
6475,2016,*
7011,2016,*
7030,2016,*
7716,2016,*
8758,2016,*
10302,2016,*
10312,2016,*
10475,2016,*
11377,2016,*
11378,2016,*
11580,2016,*
11703,2016,*
11729,2016,*
11757,2016,*
12207,2016,*
12306,2016,*
12822,2016,*
13220,2016,*
14219,2016,*
14424,2016,*
14456,2016,*
15122,2016,*
16041,2016,*
17028,2016,*
18071,2016,*
19131,2016,*
19956,2016,*
20171,2016,*
20175,2016,*
21029,2016,*
27529,2016,*
28025,2016,*
30005,2016,*
30127,2016,*
30178,2016,*
30188,2016,*
30504,2016,*
31516,2016,*
31537,2016,*
31563,2016,*
31632,2016,*
31730,2016,*
31788,2016,*
31792,2016,*
31794,2016,*
32035,2016,*
32056,2016,*
32085,2016,*
32105,2016,*
32125,2016,*
32183,2016,*
32245,2016,*
32247,2016,*
32314,2016,*
32316,2016,*
32329,2016,*
32362,2016,*
32406,2016,*
32524,2016,*
32572,2016,*
32611,2016,*
32627,2016,*
32644,2016,*
32655,2016,*
32663,2016,*
32710,2016,*
32756,2016,*
32775,2016,*
32790,2016,*
32793,2016,*
32802,2016,*
32861,2016,*
32869,2016,*
32957,2016,*
32961,2016,*
32969,2016,*
33074,2016,*
33152,2016,*
33359,2016,*
33482,2016,*
33526,2016,*
33568,2016,*
33575,2016,*
33674,2016,*
33675,2016,*
33680,2016,*
33835,2016,*
33845,2016,*
33882,2016,*
33906,2016,*
33918,2016,*
33975,2016,*
34106,2016,*
34265,2016,*
34270,2016,*
34274,2016,*
34477,2016,*
34478,2016,*
34958,2016,*
34988,2016,*
37022,2016,*
37064,2016,*
37167,2016,*
37388,2016,*
37725,2016,*
38104,2016,*
39301,2016,*
39818,2016,*
39819,2016,*
39825,2016,*
39827,2016,*
41501,2016,*
43311,2016,*
43746,2016,*
44035,2016,*
44055,2016,*
44062,2016,*
44657,2016,*
44833,2016,*
45244,2016,*
46360,2016,*
48413,2016,*
48767,2016,*
48817,2016,*
49009,2016,*
49442,2016,*
53073,2016,*
54956,2016,*
55112,2016,*
56007,2016,*
60079,2016,*
60608,2016,*
60641,2016,*
61727,2016,*
62060,2016,*
64601,2016,*
65202,2016,*
65737,2016,*
65804,2016,*
68956,2016,*
73701,2016,*
74965,2016,*
75232,2016,*
77399,2016,*
78577,2016,*
78744,2016,*
80027,2016,*
83202,2016,*
95139,2016,*
7,2017,32
0,2017,17
9,2017,15
32163,2017,7
31558,2017,5
34143,2017,5
31548,2017,*
31792,2017,*
32353,2017,*
32402,2017,*
10023,2017,*
32614,2017,*
32790,2017,*
33802,2017,*
851,2017,*
7039,2017,*
7424,2017,*
23060,2017,*
23662,2017,*
27891,2017,*
31601,2017,*
32056,2017,*
32135,2017,*
32314,2017,*
32315,2017,*
32316,2017,*
32524,2017,*
32795,2017,*
32855,2017,*
32858,2017,*
33338,2017,*
33571,2017,*
33575,2017,*
33677,2017,*
33862,2017,*
34265,2017,*
34274,2017,*
34605,2017,*
34770,2017,*
38501,2017,*
39817,2017,*
39819,2017,*
46802,2017,*
47274,2017,*
77055,2017,*
81331,2017,*
610,2017,*
728,2017,*
801,2017,*
802,2017,*
823,2017,*
850,2017,*
1089,2017,*
1453,2017,*
1835,2017,*
1904,2017,*
2125,2017,*
2343,2017,*
2770,2017,*
2839,2017,*
2881,2017,*
3079,2017,*
3455,2017,*
7026,2017,*
7305,2017,*
7853,2017,*
7933,2017,*
8092,2017,*
10308,2017,*
10312,2017,*
10454,2017,*
10550,2017,*
11375,2017,*
11510,2017,*
11722,2017,*
11756,2017,*
11949,2017,*
13027,2017,*
13905,2017,*
14020,2017,*
14094,2017,*
14132,2017,*
14141,2017,*
14223,2017,*
14428,2017,*
14787,2017,*
15851,2017,*
16365,2017,*
17104,2017,*
17403,2017,*
19020,2017,*
19956,2017,*
21029,2017,*
21225,2017,*
22032,2017,*
22041,2017,*
22312,2017,*
22408,2017,*
23430,2017,*
24656,2017,*
24946,2017,*
27295,2017,*
27850,2017,*
28412,2017,*
28570,2017,*
28650,2017,*
30071,2017,*
30097,2017,*
30178,2017,*
30179,2017,*
30240,2017,*
30241,2017,*
30297,2017,*
30329,2017,*
30453,2017,*
30543,2017,*
31015,2017,*
31018,2017,*
31501,2017,*
31503,2017,*
31512,2017,*
31535,2017,*
31537,2017,*
31545,2017,*
31569,2017,*
31602,2017,*
31707,2017,*
31768,2017,*
32035,2017,*
32042,2017,*
32050,2017,*
32105,2017,*
32158,2017,*
32173,2017,*
32183,2017,*
32192,2017,*
32201,2017,*
32236,2017,*
32318,2017,*
32341,2017,*
32411,2017,*
32412,2017,*
32417,2017,*
32457,2017,*
32516,2017,*
32572,2017,*
32706,2017,*
32710,2017,*
32719,2017,*
32728,2017,*
32762,2017,*
32768,2017,*
32772,2017,*
32781,2017,*
32793,2017,*
32802,2017,*
32856,2017,*
32859,2017,*
32860,2017,*
32862,2017,*
32867,2017,*
32868,2017,*
32878,2017,*
32923,2017,*
32936,2017,*
32954,2017,*
32961,2017,*
33074,2017,*
33075,2017,*
33090,2017,*
33119,2017,*
33242,2017,*
33302,2017,*
33419,2017,*
33443,2017,*
33454,2017,*
33474,2017,*
33530,2017,*
33539,2017,*
33622,2017,*
33674,2017,*
33684,2017,*
33685,2017,*
33733,2017,*
33775,2017,*
33804,2017,*
33836,2017,*
33845,2017,*
33871,2017,*
33902,2017,*
33906,2017,*
33915,2017,*
33970,2017,*
33975,2017,*
34133,2017,*
34136,2017,*
34430,2017,*
34611,2017,*
34682,2017,*
34749,2017,*
34985,2017,*
34995,2017,*
36427,2017,*
37211,2017,*
37317,2017,*
37764,2017,*
39095,2017,*
39120,2017,*
39705,2017,*
39823,2017,*
39828,2017,*
40214,2017,*
40504,2017,*
43130,2017,*
44116,2017,*
45623,2017,*
46062,2017,*
47020,2017,*
48060,2017,*
48066,2017,*
48141,2017,*
48170,2017,*
48340,2017,*
48708,2017,*
49637,2017,*
49707,2017,*
49802,2017,*
53149,2017,*
54449,2017,*
55331,2017,*
56090,2017,*
60014,2017,*
60305,2017,*
60641,2017,*
61866,2017,*
62411,2017,*
62801,2017,*
63017,2017,*
63640,2017,*
70401,2017,*
72762,2017,*
75639,2017,*
76034,2017,*
78933,2017,*
84103,2017,*
89109,2017,*
91201,2017,*
92688,2017,*
94080,2017,*
98512,2017,*
99654,2017,*
7,2018,31
9,2018,27
0,2018,10
32163,2018,5
31558,2018,*
31792,2018,*
32236,2018,*
31501,2018,*
32135,2018,*
32192,2018,*
32316,2018,*
33802,2018,*
34143,2018,*
34265,2018,*
34749,2018,*
802,2018,*
840,2018,*
31537,2018,*
31548,2018,*
31562,2018,*
31768,2018,*
32247,2018,*
32315,2018,*
32353,2018,*
32549,2018,*
32644,2018,*
32655,2018,*
32723,2018,*
32762,2018,*
33468,2018,*
33524,2018,*
33571,2018,*
33675,2018,*
33758,2018,*
33826,2018,*
33836,2018,*
34745,2018,*
37857,2018,*
39819,2018,*
39828,2018,*
55318,2018,*
77055,2018,*
605,2018,*
728,2018,*
745,2018,*
801,2018,*
803,2018,*
820,2018,*
823,2018,*
841,2018,*
851,2018,*
923,2018,*
962,2018,*
979,2018,*
1560,2018,*
1904,2018,*
2067,2018,*
2191,2018,*
2780,2018,*
4037,2018,*
5906,2018,*
6897,2018,*
7102,2018,*
7307,2018,*
8094,2018,*
8876,2018,*
10013,2018,*
10128,2018,*
10308,2018,*
10467,2018,*
10473,2018,*
11209,2018,*
11211,2018,*
11221,2018,*
11721,2018,*
11767,2018,*
11793,2018,*
11801,2018,*
12515,2018,*
13145,2018,*
14094,2018,*
15082,2018,*
15220,2018,*
15235,2018,*
16353,2018,*
17257,2018,*
17842,2018,*
18036,2018,*
18302,2018,*
18353,2018,*
19426,2018,*
20011,2018,*
20657,2018,*
21043,2018,*
21209,2018,*
21215,2018,*
21225,2018,*
23117,2018,*
23188,2018,*
23230,2018,*
23236,2018,*
26301,2018,*
27539,2018,*
27610,2018,*
27871,2018,*
27954,2018,*
28430,2018,*
30075,2018,*
30176,2018,*
30436,2018,*
30566,2018,*
31025,2018,*
31305,2018,*
31316,2018,*
31419,2018,*
31502,2018,*
31510,2018,*
31513,2018,*
31520,2018,*
31545,2018,*
31569,2018,*
31601,2018,*
31744,2018,*
31907,2018,*
32050,2018,*
32115,2018,*
32120,2018,*
32158,2018,*
32160,2018,*
32203,2018,*
32231,2018,*
32235,2018,*
32314,2018,*
32329,2018,*
32362,2018,*
32457,2018,*
32523,2018,*
32540,2018,*
32704,2018,*
32710,2018,*
32721,2018,*
32728,2018,*
32747,2018,*
32790,2018,*
32793,2018,*
32858,2018,*
32859,2018,*
32868,2018,*
32941,2018,*
32965,2018,*
32969,2018,*
33011,2018,*
33188,2018,*
33238,2018,*
33265,2018,*
33329,2018,*
33416,2018,*
33422,2018,*
33424,2018,*
33466,2018,*
33509,2018,*
33539,2018,*
33550,2018,*
33568,2018,*
33673,2018,*
33682,2018,*
33694,2018,*
33804,2018,*
33835,2018,*
33882,2018,*
34133,2018,*
34136,2018,*
34204,2018,*
34218,2018,*
34487,2018,*
34605,2018,*
34636,2018,*
34682,2018,*
34755,2018,*
34770,2018,*
34777,2018,*
34979,2018,*
34985,2018,*
36427,2018,*
37015,2018,*
37058,2018,*
37415,2018,*
37421,2018,*
37863,2018,*
38301,2018,*
38652,2018,*
39117,2018,*
39202,2018,*
39503,2018,*
39817,2018,*
39827,2018,*
39845,2018,*
40208,2018,*
40359,2018,*
42742,2018,*
43311,2018,*
44017,2018,*
44203,2018,*
44313,2018,*
44483,2018,*
45150,2018,*
46815,2018,*
48043,2018,*
48060,2018,*
48114,2018,*
48858,2018,*
49071,2018,*
49508,2018,*
49841,2018,*
52134,2018,*
52402,2018,*
52730,2018,*
52732,2018,*
53189,2018,*
53511,2018,*
54613,2018,*
55311,2018,*
55369,2018,*
60174,2018,*
60441,2018,*
60490,2018,*
61325,2018,*
61554,2018,*
62271,2018,*
62447,2018,*
67401,2018,*
67741,2018,*
68138,2018,*
75056,2018,*
75217,2018,*
75228,2018,*
77587,2018,*
78207,2018,*
78239,2018,*
78260,2018,*
78374,2018,*
78962,2018,*
80403,2018,*
80923,2018,*
84043,2018,*
85351,2018,*
85711,2018,*
89122,2018,*
89135,2018,*
90011,2018,*
92023,2018,*
95564,2018,*
98258,2018,*
7,2019,40
9,2019,22
0,2019,15
32163,2019,6
31548,2019,5
31558,2019,5
32727,2019,5
31537,2019,*
31792,2019,*
32236,2019,*
34605,2019,*
39817,2019,*
32056,2019,*
32120,2019,*
32316,2019,*
32326,2019,*
32721,2019,*
32802,2019,*
33416,2019,*
33526,2019,*
33568,2019,*
33804,2019,*
33836,2019,*
33846,2019,*
33862,2019,*
33975,2019,*
34749,2019,*
804,2019,*
4072,2019,*
17268,2019,*
31553,2019,*
32158,2019,*
32329,2019,*
32353,2019,*
32704,2019,*
32739,2019,*
32862,2019,*
32867,2019,*
33243,2019,*
33539,2019,*
33631,2019,*
33779,2019,*
33826,2019,*
33871,2019,*
33885,2019,*
34206,2019,*
34478,2019,*
37807,2019,*
44026,2019,*
46360,2019,*
55783,2019,*
802,2019,*
820,2019,*
841,2019,*
850,2019,*
851,2019,*
2557,2019,*
2911,2019,*
3452,2019,*
3825,2019,*
4084,2019,*
6412,2019,*
6460,2019,*
7205,2019,*
7470,2019,*
8008,2019,*
8049,2019,*
8093,2019,*
8260,2019,*
8527,2019,*
8831,2019,*
10308,2019,*
10506,2019,*
10605,2019,*
11210,2019,*
11378,2019,*
11414,2019,*
11432,2019,*
11694,2019,*
11727,2019,*
11735,2019,*
11779,2019,*
11784,2019,*
12302,2019,*
12345,2019,*
12835,2019,*
13413,2019,*
14150,2019,*
14787,2019,*
15220,2019,*
15226,2019,*
15530,2019,*
15537,2019,*
17752,2019,*
19464,2019,*
19565,2019,*
20019,2019,*
20733,2019,*
20747,2019,*
20781,2019,*
21771,2019,*
22043,2019,*
22406,2019,*
22810,2019,*
25526,2019,*
27205,2019,*
27360,2019,*
27713,2019,*
27870,2019,*
27954,2019,*
28078,2019,*
28092,2019,*
28376,2019,*
28584,2019,*
28601,2019,*
30058,2019,*
30096,2019,*
30215,2019,*
30252,2019,*
31305,2019,*
31503,2019,*
31533,2019,*
31545,2019,*
